mack,date,datetime,title,url,content,text,sent_pos,sent_neu,sent_neg,sent_score,has_news,sent_intensity,sent_score_rolling3,sent_shock,sent_score_lag1,sent_score_lag2,sentiment_label
PVD,2025-06-16,6/16/2025 14:09,"Cổ phiếu dầu khí “nóng bỏng tay”, đồng loạt tăng 10-15% sau 2 phiên, có mã lên cao nhất từ đầu năm",https://cafef.vn/co-phieu-dau-khi-nong-bong-tay-dong-loat-tang-1015-sau-2-phien-co-ma-len-cao-nhat-tu-dau-nam-188250616140949851.chn?utm_source=du-lieu.chn,,"Cổ phiếu dầu khí “nóng bỏng tay”, đồng loạt tăng 10-15% sau 2 phiên, có mã lên cao nhất từ đầu năm",0.9810203,0.00670521,0.012274518,0.96874577,1,0.968745768070221,0.6941395799318949,0.27460618813832605,0.1913395,0.9223335,1
PVD,2025-06-20,6/20/2025 0:00,PVD: Nghị quyết HĐQT chấp thuận sửa đổi bổ sung số 04 của Hợp đồng thuê giàn khoan số 02 PVD-PVD OVERSEAS-PVD VI,https://cafef.vn/du-lieu/PVD-2228016/pvd-nghi-quyet-hdqt-chap-thuan-sua-doi-bo-sung-so-04-cua-hop-dong-thue-gian-khoan-so-02-pvdpvd-overseaspvd-vi.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT chấp thuận sửa đổi bổ sung số 04 của Hợp đồng thuê giàn khoan số 02 PVD-PVD OVERSEAS-PVD VI,0.06049336,0.21631812,0.7231885,-0.66269517,1,-0.6626951694488525,0.16579669713974,-0.8284918665885925,0.96874577,0.1913395,-1
PVD,2025-06-23,6/23/2025 0:03,"Dự báo ngành dầu khí Q2/2025: Cả ngành báo lãi lớn, vì sao hai ""ông lớn"" Petrolimex và BSR lại sụt giảm tới 35% và 91%?",https://cafef.vn/du-bao-nganh-dau-khi-q22025-ca-nganh-bao-lai-lon-vi-sao-hai-ong-lon-petrolimex-va-bsr-lai-sut-giam-toi-35-va-91-188250622224756695.chn?utm_source=du-lieu.chn,,"Dự báo ngành dầu khí Q2/2025: Cả ngành báo lãi lớn, vì sao hai ""ông lớn"" Petrolimex và BSR lại sụt giảm tới 35% và 91%?",0.78212243,0.024898134,0.19297948,0.5891429,1,0.589142918586731,0.29839783906936646,0.2907450795173645,-0.66269517,0.96874577,1
PVD,2025-06-23,6/23/2025 10:05,"Giá dầu tăng nóng sau diễn biến mới tại Trung Đông, cổ phiếu dầu khí đồng loạt “bốc đầu”",https://cafef.vn/gia-dau-tang-nong-sau-dien-bien-moi-tai-trung-dong-co-phieu-dau-khi-dong-loat-boc-dau-188250623093139531.chn?utm_source=du-lieu.chn,,"Giá dầu tăng nóng sau diễn biến mới tại Trung Đông, cổ phiếu dầu khí đồng loạt “bốc đầu”",0.9788229,0.0076166596,0.01356039,0.9652625,1,0.9652624726295471,0.29723674058914185,0.6680257320404053,0.5891429,-0.66269517,1
PVD,2025-06-26,6/26/2025 0:00,PVD: Nghị quyết HĐQT về việc chấp thuận Phụ lục 1 hợp đồng thầu phụ số PVD-SONGDOC-2024-001,https://cafef.vn/du-lieu/PVD-2231619/pvd-nghi-quyet-hdqt-ve-viec-chap-thuan-phu-luc-1-hop-dong-thau-phu-so-pvdsongdoc2024001.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT về việc chấp thuận Phụ lục 1 hợp đồng thầu phụ số PVD-SONGDOC-2024-001,0.4954697,0.054079298,0.45045105,0.045018643,1,0.04501864314079285,0.5331413447856903,-0.48812270164489746,0.9652625,0.5891429,1
PVD,2025-06-26,6/26/2025 0:00,PVD: Thông báo nhận được đơn từ nhiệm của ông Hoàng Xuân Quốc - Thành viên HĐQT,https://cafef.vn/du-lieu/PVD-2231648/pvd-thong-bao-nhan-duoc-don-tu-nhiem-cua-ong-hoang-xuan-quoc-thanh-vien-hdqt.chn?utm_source=du-lieu.chn,,PVD: Thông báo nhận được đơn từ nhiệm của ông Hoàng Xuân Quốc - Thành viên HĐQT,0.63109833,0.033304214,0.3355975,0.29550084,1,0.29550084471702576,0.4352606534957886,-0.13975980877876282,0.045018643,0.9652625,1
PVD,2025-07-02,7/2/2025 0:00,PVD: Quyết định của HĐQT về việc chốt danh sách cổ đông lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/PVD-2236038/pvd-quyet-dinh-cua-hdqt-ve-viec-chot-danh-sach-co-dong-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn,,PVD: Quyết định của HĐQT về việc chốt danh sách cổ đông lấy ý kiến cổ đông bằng văn bản,0.90706533,0.010091982,0.08284271,0.8242226,1,0.8242226243019104,0.38824737071990967,0.43597525358200073,0.29550084,0.045018643,1
PVD,2025-07-02,7/2/2025 7:03,"Cuộc đua vốn hóa 25 năm: Một công ty thủy điện từng giữ ngôi vua trước khi những 'gã khổng lồ' FPT, Vinamilk, Vietcombank 'tràn' lên sàn",https://cafef.vn/cuoc-dua-von-hoa-25-nam-mot-cong-ty-thuy-dien-tung-giu-ngoi-vua-truoc-khi-nhung-ga-khong-lo-fpt-vinamilk-vietcombank-tran-len-san-188250702070405395.chn?utm_source=du-lieu.chn,,"Cuộc đua vốn hóa 25 năm: Một công ty thủy điện từng giữ ngôi vua trước khi những 'gã khổng lồ' FPT, Vinamilk, Vietcombank 'tràn' lên sàn",0.32932618,0.07453866,0.5961351,-0.2668089,1,-0.2668088972568512,0.2843048572540283,-0.5511137545108795,0.8242226,0.29550084,-1
PVD,2025-07-03,7/3/2025 0:00,PVD: Nghị quyết HĐQT về việc giao dịch của người có liên quan,https://cafef.vn/du-lieu/PVD-2237766/pvd-nghi-quyet-hdqt-ve-viec-giao-dich-cua-nguoi-co-lien-quan.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT về việc giao dịch của người có liên quan,0.98233473,0.0039793244,0.013686027,0.96864873,1,0.9686487317085266,0.5086874862511953,0.4599612454573313,-0.2668089,0.8242226,1
PVD,2025-07-04,7/4/2025 0:00,"PVD: 18.7.2025, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản",https://cafef.vn/du-lieu/PVD-2239590/pvd-1872025-ngay-gdkhq-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn,,"PVD: 18.7.2025, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản",0.98159814,0.004286974,0.0141149135,0.9674832,1,0.9674832224845886,0.5564410189787546,0.411042203505834,0.96864873,-0.2668089,1
PVD,2025-07-04,7/4/2025 10:09,"Dự án trọng điểm Lô B – Ô Môn, Sư Tử Trắng 2B…. đang tạo ra 'khối lượng công việc khổng lồ' lên đến hàng tỷ USD cho PVD, PVS",https://cafef.vn/du-an-trong-diem-lo-b-o-mon-su-tu-trang-2b-dang-tao-ra-khoi-luong-cong-viec-khong-lo-len-den-hang-ty-usd-cho-pvd-pvs-18825070410061419.chn?utm_source=du-lieu.chn,,"Dự án trọng điểm Lô B – Ô Môn, Sư Tử Trắng 2B…. đang tạo ra 'khối lượng công việc khổng lồ' lên đến hàng tỷ USD cho PVD, PVS",0.9386085,0.031222535,0.030168904,0.90843964,1,0.9084396362304688,0.9481905301411947,-0.03975089391072595,0.9674832,0.96864873,1
PVD,2025-07-06,7/6/2025 15:58,PV Drilling lấy ý kiến cổ đông về thay đổi nhân sự,https://cafef.vn/pv-drilling-lay-y-kien-co-dong-ve-thay-doi-nhan-su-188250706160025222.chn?utm_source=du-lieu.chn,,PV Drilling lấy ý kiến cổ đông về thay đổi nhân sự,0.15797085,0.030818816,0.8112104,-0.65323955,1,-0.6532395482063293,0.40756110350290936,-1.0608006517092388,0.90843964,0.9674832,-1
PVD,2025-07-14,7/14/2025 0:00,PVD: Thông báo ký kết hợp đồng kiểm toán BCTC 2025,https://cafef.vn/du-lieu/PVD-2245561/pvd-thong-bao-ky-ket-hop-dong-kiem-toan-bctc-2025.chn?utm_source=du-lieu.chn,,PVD: Thông báo ký kết hợp đồng kiểm toán BCTC 2025,0.033463173,0.081912346,0.8846245,-0.8511613,1,-0.8511613011360168,-0.19865373770395914,-0.6525075634320577,-0.65323955,0.90843964,-1
PVD,2025-07-18,7/18/2025 0:00,PVD: Tái bổ nhiệm ông Nguyễn Ngọc Trường giữ chức Kế toán trưởng kiêm Trưởng Ban Tài chính Kế toán,https://cafef.vn/du-lieu/PVD-2250861/pvd-tai-bo-nhiem-ong-nguyen-ngoc-truong-giu-chuc-ke-toan-truong-kiem-truong-ban-tai-chinh-ke-toan.chn?utm_source=du-lieu.chn,,PVD: Tái bổ nhiệm ông Nguyễn Ngọc Trường giữ chức Kế toán trưởng kiêm Trưởng Ban Tài chính Kế toán,0.031422775,0.20170951,0.7668677,-0.7354449,1,-0.7354449033737183,-0.7466152509053549,0.011170347531636593,-0.8511613,-0.65323955,-1
PVD,2025-07-18,7/18/2025 0:00,PVD: Thông báo hủy chốt danh sách người sở hữu chứng khoán để lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/PVD-2250942/pvd-thong-bao-huy-chot-danh-sach-nguoi-so-huu-chung-khoan-de-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn,,PVD: Thông báo hủy chốt danh sách người sở hữu chứng khoán để lấy ý kiến cổ đông bằng văn bản,0.96861535,0.0052037747,0.0261808,0.94243455,1,0.942434549331665,-0.2147238850593567,1.1571584343910217,-0.7354449,-0.8511613,1
PVD,2025-07-23,7/23/2025 0:00,PVD: Thông báo về việc hủy ngày đăng ký cuối cùng,https://cafef.vn/du-lieu/PVD-2253448/pvd-thong-bao-ve-viec-huy-ngay-dang-ky-cuoi-cung.chn?utm_source=du-lieu.chn,,PVD: Thông báo về việc hủy ngày đăng ký cuối cùng,0.9765253,0.004440576,0.019034065,0.9574912,1,0.9574912190437317,0.3881602883338928,0.5693309307098389,0.94243455,-0.7354449,1
PVD,2025-07-31,7/31/2025 0:00,PVD: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,https://cafef.vn/du-lieu/PVD-2294757/pvd-bao-cao-tinh-hinh-quan-tri-6-thang-dau-nam-2025.chn?utm_source=du-lieu.chn,,PVD: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,0.035372335,0.098333426,0.86629426,-0.83092195,1,-0.8309219479560852,0.3563346068064372,-1.1872565547625225,0.9574912,0.94243455,-1
PVD,2025-07-31,7/31/2025 0:00,PVD: Bổ sung giải trình BCTC HN và Cty mẹ quý 2/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/PVD-2359776/pvd-bo-sung-giai-trinh-bctc-hn-va-cty-me-quy-22025-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn,,PVD: Bổ sung giải trình BCTC HN và Cty mẹ quý 2/2025 so với cùng kỳ năm trước,0.004209188,0.95102024,0.04477053,-0.040561344,1,-0.04056134447455406,0.028669308871030807,-0.06923065334558487,-0.83092195,0.9574912,0
PVD,2025-08-07,8/7/2025 0:00,PVD: Nghị quyết HĐQT số 01/08/2025 ngày 06/08/2025,https://cafef.vn/du-lieu/PVD-2268570/pvd-nghi-quyet-hdqt-so-01082025-ngay-06082025.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT số 01/08/2025 ngày 06/08/2025,0.03509443,0.31994203,0.64496356,-0.6098691,1,-0.609869122505188,-0.4937841383119424,-0.11608498419324559,-0.040561344,-0.83092195,-1
PVD,2025-08-12,8/12/2025 0:00,PVD: Nghị quyết HĐQT về việc thay đổi mẫu con dấu tổng công ty,https://cafef.vn/du-lieu/PVD-2269630/pvd-nghi-quyet-hdqt-ve-viec-thay-doi-mau-con-dau-tong-cong-ty.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT về việc thay đổi mẫu con dấu tổng công ty,0.76015544,0.020580115,0.21926442,0.54089105,1,0.5408910512924194,-0.03651313856244087,0.5774041898548603,-0.6098691,-0.040561344,1
PVD,2025-08-12,8/12/2025 0:00,"PVD: Nghị quyết HĐQT chấp thuận các hợp đồng mua sắm vật tư, thiết bị, phụ tùng và dịch vụ cho DA tái khởi động giàn khoan PV DRILLING VIII",https://cafef.vn/du-lieu/PVD-2269636/pvd-nghi-quyet-hdqt-chap-thuan-cac-hop-dong-mua-sam-vat-tu-thiet-bi-phu-tung-va-dich-vu-cho-da-tai-khoi-dong-gian-khoan-pv-drilling-viii.chn?utm_source=du-lieu.chn,,"PVD: Nghị quyết HĐQT chấp thuận các hợp đồng mua sắm vật tư, thiết bị, phụ tùng và dịch vụ cho DA tái khởi động giàn khoan PV DRILLING VIII",0.093188904,0.28877947,0.6180316,-0.52484274,1,-0.5248427391052246,-0.1979402701059977,-0.3269024689992269,0.54089105,-0.6098691,-1
PVD,2025-08-21,8/21/2025 0:00,PVD: Nghị quyết HĐQT về việc chấp thuận Hợp đồng thuê giàn khoan PV Drilling VIII,https://cafef.vn/du-lieu/PVD-2279882/pvd-nghi-quyet-hdqt-ve-viec-chap-thuan-hop-dong-thue-gian-khoan-pv-drilling-viii.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT về việc chấp thuận Hợp đồng thuê giàn khoan PV Drilling VIII,0.057830006,0.12530857,0.8168614,-0.7590314,1,-0.7590314149856567,-0.24766103426615396,-0.5113703807195028,-0.52484274,0.54089105,-1
PVD,2025-08-29,8/29/2025 0:00,PVD: Nghị quyết HĐQT về việc chấp thuận hợp đồng mua bán xăng dầu với người có liên quan,https://cafef.vn/du-lieu/PVD-2288969/pvd-nghi-quyet-hdqt-ve-viec-chap-thuan-hop-dong-mua-ban-xang-dau-voi-nguoi-co-lien-quan.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT về việc chấp thuận hợp đồng mua bán xăng dầu với người có liên quan,0.07404067,0.07124868,0.85471064,-0.78067,1,-0.7806699872016907,-0.6881813804308573,-0.09248860677083337,-0.7590314,-0.52484274,-1
PVD,2025-08-29,8/29/2025 0:00,PVD: Nghị quyết HĐQT chấp thuận hợp đồng mau bán xăng dầu với người có liên quan,https://cafef.vn/du-lieu/PVD-2288976/pvd-nghi-quyet-hdqt-chap-thuan-hop-dong-mau-ban-xang-dau-voi-nguoi-co-lien-quan.chn?utm_source=du-lieu.chn,,PVD: Nghị quyết HĐQT chấp thuận hợp đồng mau bán xăng dầu với người có liên quan,0.3196799,0.035604235,0.64471585,-0.32503596,1,-0.325035959482193,-0.6215791205565134,0.29654316107432044,-0.78067,-0.7590314,-1
PVD,2025-09-03,9/3/2025 0:00,PVD: Giải trình biến động LNST trên BCTC bán niên soát xét 2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/PVD-2359642/pvd-giai-trinh-bien-dong-lnst-tren-bctc-ban-nien-soat-xet-2025-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn,,PVD: Giải trình biến động LNST trên BCTC bán niên soát xét 2025 so với cùng kỳ năm trước,0.07076381,0.063113704,0.86612254,-0.7953587,1,-0.7953587174415588,-0.6336882213751475,-0.16167049606641137,-0.32503596,-0.78067,-1
PVD,2025-09-03,9/3/2025 0:00,PVD: Giải trình biến động LNST trên BCTC quý 2/2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/PVD-2359643/pvd-giai-trinh-bien-dong-lnst-tren-bctc-quy-22025-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn,,PVD: Giải trình biến động LNST trên BCTC quý 2/2025 so với cùng kỳ năm trước,0.05632681,0.08577562,0.8578975,-0.8015707,1,-0.80157071352005,-0.640655130147934,-0.1609155833721161,-0.7953587,-0.32503596,-1
PVD,2025-09-09,9/9/2025 0:00,PVD: Quyết định của HĐQT về việc chốt danh sách cổ đông để trả cổ tức năm 2024 và lấy ý kiến cổ đông bằng văn bản,https://cafef.vn/du-lieu/PVD-2292507/pvd-quyet-dinh-cua-hdqt-ve-viec-chot-danh-sach-co-dong-de-tra-co-tuc-nam-2024-va-lay-y-kien-co-dong-bang-van-ban.chn?utm_source=du-lieu.chn,,PVD: Quyết định của HĐQT về việc chốt danh sách cổ đông để trả cổ tức năm 2024 và lấy ý kiến cổ đông bằng văn bản,0.9140816,0.009966731,0.075951636,0.83812994,1,0.8381299376487732,-0.2529331644376119,1.091063102086385,-0.8015707,-0.7953587,1
PVD,2025-09-11,9/11/2025 10:59,Một doanh nghiệp dầu khí dự chi gần 300 tỷ trả cổ tức ngay trong tháng 10,https://cafef.vn/mot-doanh-nghiep-dau-khi-du-chi-gan-300-ty-tra-co-tuc-ngay-trong-thang-10-188250911105840875.chn?utm_source=du-lieu.chn,,Một doanh nghiệp dầu khí dự chi gần 300 tỷ trả cổ tức ngay trong tháng 10,0.06558111,0.120438434,0.8139805,-0.7483994,1,-0.7483993768692017,-0.23728005091349283,-0.5111193259557089,0.83812994,-0.8015707,-1
PVD,2025-09-12,9/12/2025 0:00,"PVD: 30.9.2025, ngày GDKHQ trả cổ tức năm 2024 bằng tiền mặt (500 đ/cp), lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025",https://cafef.vn/du-lieu/PVD-2295324/pvd-3092025-ngay-gdkhq-tra-co-tuc-nam-2024-bang-tien-mat-500-dcp-lay-y-kien-co-dong-bang-van-ban-lan-1-nam-2025.chn?utm_source=du-lieu.chn,,"PVD: 30.9.2025, ngày GDKHQ trả cổ tức năm 2024 bằng tiền mặt (500 đ/cp), lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025",0.98294926,0.00434208,0.012708595,0.97024065,1,0.9702406525611877,0.3533237377802531,0.6169169147809346,-0.7483994,0.83812994,1
PVD,2025-09-22,9/22/2025 0:00,"PVD: Nghị quyết HĐQT số 01, 02 ngày 19/09/2025",https://cafef.vn/du-lieu/PVD-2301762/pvd-nghi-quyet-hdqt-so-01-02-ngay-19092025.chn?utm_source=du-lieu.chn,,"PVD: Nghị quyết HĐQT số 01, 02 ngày 19/09/2025",0.042032488,0.27135882,0.6866086,-0.64457613,1,-0.6445761322975159,-0.14091161886850992,-0.503664513429006,0.97024065,-0.7483994,-1
PVT,2020-01-09,1/9/2020 17:13,PVT: Xin gia CBTT các BCTC năm 2019,https://cafef.vn/du-lieu/PVT-1419133/pvt-xin-gia-cbtt-cac-bctc-nam-2019.chn?utm_source=du-lieu.chn,,PVT: Xin gia CBTT các BCTC năm 2019,0.03207357,0.11279619,0.85513026,-0.8230567,1,-0.823056697845459,-0.823056697845459,0.0,,,-1
PVT,2020-01-17,1/17/2020 9:35,"Giao nhận thương mại điện tử tiếp tục dẫn đầu tăng trưởng ngành logistics, doanh thu năm 2020 dự nhảy vọt 30-40%",https://cafef.vn/giao-nhan-thuong-mai-dien-tu-tiep-tuc-dan-dau-tang-truong-nganh-logistics-doanh-thu-nam-2020-du-nhay-vot-3040-20200116084808556.chn?utm_source=du-lieu.chn,,"Giao nhận thương mại điện tử tiếp tục dẫn đầu tăng trưởng ngành logistics, doanh thu năm 2020 dự nhảy vọt 30-40%",0.0035850962,0.9690572,0.027357686,-0.02377259,1,-0.02377258986234665,-0.4234146438539028,0.39964205399155617,-0.8230567,,0
PVT,2020-01-20,1/20/2020 16:41,PVT: Báo cáo tình hình quản trị công ty năm 2019,https://cafef.vn/du-lieu/PVT-1444663/pvt-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2019.chn?utm_source=du-lieu.chn,,PVT: Báo cáo tình hình quản trị công ty năm 2019,0.056512892,0.08397397,0.85951316,-0.8030003,1,-0.803000271320343,-0.5499431863427162,-0.2530570849776268,-0.02377259,-0.8230567,-1
PVT,2020-01-31,1/31/2020 15:22,PVT: Công văn của UBCKNN về chấp thuận gia hạn thời gian công bố BCTC năm 2020,https://cafef.vn/du-lieu/PVT-1595446/pvt-cong-van-cua-ubcknn-ve-chap-thuan-gia-han-thoi-gian-cong-bo-bctc-nam-2020.chn?utm_source=du-lieu.chn,,PVT: Công văn của UBCKNN về chấp thuận gia hạn thời gian công bố BCTC năm 2020,0.04618584,0.06357115,0.89024293,-0.8440571,1,-0.8440570831298828,-0.5569433147708575,-0.28711376835902536,-0.8030003,-0.02377259,-1
PVT,2020-02-25,2/25/2020 14:04,PVT: Nghị quyết HĐQT v/v chốt danh sách cổ đông tổ chức họp ĐHĐCĐ thường niên năm 2020,https://cafef.vn/du-lieu/PVT-1611049/pvt-nghi-quyet-hdqt-vv-chot-danh-sach-co-dong-to-chuc-hop-dhdcd-thuong-nien-nam-2020.chn?utm_source=du-lieu.chn,,PVT: Nghị quyết HĐQT v/v chốt danh sách cổ đông tổ chức họp ĐHĐCĐ thường niên năm 2020,0.025828922,0.14612088,0.8280502,-0.8022213,1,-0.8022212982177734,-0.8164262175559998,0.014204919338226318,-0.8440571,-0.8030003,-1
PVT,2020-02-28,2/28/2020 13:54,"PVT: 17.3.2020, ngày GDKHQ tổ chức ĐHĐCĐ thường niên năm 2020",https://cafef.vn/du-lieu/PVT-1717141/pvt-1732020-ngay-gdkhq-to-chuc-dhdcd-thuong-nien-nam-2020.chn?utm_source=du-lieu.chn,,"PVT: 17.3.2020, ngày GDKHQ tổ chức ĐHĐCĐ thường niên năm 2020",0.031243326,0.28902903,0.6797277,-0.64848435,1,-0.6484843492507935,-0.7649209101994833,0.11643656094868982,-0.8022213,-0.8440571,-1
PVT,2020-04-06,4/6/2020 15:41,PVT: Giải trình chênh lệch lợi nhuận sau thuế BCTC kiểm toán công ty mẹ năm 2019 so với năm 2018,https://cafef.vn/du-lieu/PVT-1312624/pvt-giai-trinh-chenh-lech-loi-nhuan-sau-thue-bctc-kiem-toan-cong-ty-me-nam-2019-so-voi-nam-2018.chn?utm_source=du-lieu.chn,,PVT: Giải trình chênh lệch lợi nhuận sau thuế BCTC kiểm toán công ty mẹ năm 2019 so với năm 2018,0.08161907,0.06649078,0.85189015,-0.77027106,1,-0.7702710628509521,-0.7403255701065063,-0.0299454927444458,-0.64848435,-0.8022213,-1
PVT,2020-04-08,4/8/2020 15:04,PVT: Nhắc nhở chậm CBTT chênh lệch số liệu KQKD năm 2019,https://cafef.vn/du-lieu/PVT-1570396/pvt-nhac-nho-cham-cbtt-chenh-lech-so-lieu-kqkd-nam-2019.chn?utm_source=du-lieu.chn,,PVT: Nhắc nhở chậm CBTT chênh lệch số liệu KQKD năm 2019,0.9782525,0.0044460697,0.01730154,0.9609509,1,0.9609509110450745,-0.15260150035222372,1.113552411397298,-0.77027106,-0.64848435,1
PVT,2020-04-13,4/13/2020 11:26,PVT: Công văn của Sở KHĐT về đồng ý gia hạn tổ chức ĐHĐCĐ thường niên 2020,https://cafef.vn/du-lieu/PVT-1370857/pvt-cong-van-cua-so-khdt-ve-dong-y-gia-han-to-chuc-dhdcd-thuong-nien-2020.chn?utm_source=du-lieu.chn,,PVT: Công văn của Sở KHĐT về đồng ý gia hạn tổ chức ĐHĐCĐ thường niên 2020,0.09665414,0.05564087,0.847705,-0.7510509,1,-0.7510508894920349,-0.1867903470993042,-0.5642605423927307,0.9609509,-0.77027106,-1
PVT,2020-04-28,4/28/2020 17:17,"PVT: Em ông Nguyễn Duyên Hiếu - Phó TGĐ đã mua 50.000 cp, bán 50.000 cp",https://cafef.vn/du-lieu/PVT-1571626/pvt-em-ong-nguyen-duyen-hieu-pho-tgd-da-mua-50000-cp-ban-50000-cp.chn?utm_source=du-lieu.chn,,"PVT: Em ông Nguyễn Duyên Hiếu - Phó TGĐ đã mua 50.000 cp, bán 50.000 cp",0.09161926,0.0997242,0.8086565,-0.71703726,1,-0.7170372605323792,-0.16904574632644653,-0.5479915142059326,-0.7510509,0.9609509,-1
PVT,2020-05-11,5/11/2020 13:22,PVT: Nghị quyết HĐQT v/v chốt danh sách cổ đông để tổ chức ĐHĐCĐ thường niên cho năm 2020,https://cafef.vn/du-lieu/PVT-1617847/pvt-nghi-quyet-hdqt-vv-chot-danh-sach-co-dong-de-to-chuc-dhdcd-thuong-nien-cho-nam-2020.chn?utm_source=du-lieu.chn,,PVT: Nghị quyết HĐQT v/v chốt danh sách cổ đông để tổ chức ĐHĐCĐ thường niên cho năm 2020,0.030791152,0.104617864,0.864591,-0.83379984,1,-0.8337998390197754,-0.7672959963480631,-0.06650384267171228,-0.71703726,-0.7510509,-1
PVT,2020-05-12,5/12/2020 11:23,PVT: Ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2020,https://cafef.vn/du-lieu/PVT-1663678/pvt-ngay-dkcc-de-thuc-hien-quyen-tham-du-dhcd-thuong-nien-nam-2020.chn?utm_source=du-lieu.chn,,PVT: Ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2020,0.028199945,0.35233915,0.619461,-0.591261,1,-0.5912610292434692,-0.7140327095985413,0.12277168035507202,-0.83379984,-0.71703726,-1
PVT,2020-05-15,5/15/2020 16:28,"PVT: 28.5.2020, ngày GDKHQ tổ chức ĐHĐCĐ thường niên năm 2020",https://cafef.vn/du-lieu/PVT-1695145/pvt-2852020-ngay-gdkhq-to-chuc-dhdcd-thuong-nien-nam-2020.chn?utm_source=du-lieu.chn,,"PVT: 28.5.2020, ngày GDKHQ tổ chức ĐHĐCĐ thường niên năm 2020",0.033406697,0.2978014,0.6687919,-0.6353852,1,-0.6353852152824402,-0.6868153611818949,0.051430145899454716,-0.591261,-0.83379984,-1
PVT,2020-05-15,5/15/2020 16:32,PVT: Hủy ngày ĐKCC tổ chức ĐHĐCĐTN 2020,https://cafef.vn/du-lieu/PVT-1632199/pvt-huy-ngay-dkcc-to-chuc-dhdcdtn-2020.chn?utm_source=du-lieu.chn,,PVT: Hủy ngày ĐKCC tổ chức ĐHĐCĐTN 2020,0.02070474,0.596814,0.38248134,-0.3617766,1,-0.36177659034729004,-0.5294742782910665,0.16769768794377649,-0.6353852,-0.591261,0
PVT,2020-06-01,6/1/2020 11:49,PVT: Thông báo v/v liên quan đến Trưởng BKS,https://cafef.vn/du-lieu/PVT-1727581/pvt-thong-bao-vv-lien-quan-den-truong-bks.chn?utm_source=du-lieu.chn,,PVT: Thông báo v/v liên quan đến Trưởng BKS,0.056730416,0.05174002,0.8915296,-0.83479923,1,-0.8347992300987244,-0.6106536785761515,-0.22414555152257287,-0.3617766,-0.6353852,-1
PVT,2020-06-05,6/5/2020 14:17,PVT: Link tài liệu họp ĐHĐCĐ thường niên năm 2020,https://cafef.vn/du-lieu/PVT-1320151/pvt-link-tai-lieu-hop-dhdcd-thuong-nien-nam-2020.chn?utm_source=du-lieu.chn,,PVT: Link tài liệu họp ĐHĐCĐ thường niên năm 2020,0.008259842,0.82636327,0.16537683,-0.15711698,1,-0.15711697936058044,-0.45123093326886493,0.2941139539082845,-0.83479923,-0.3617766,0
PVT,2020-06-07,6/7/2020 9:42,"PVTrans muốn thay đổi mô hình quản trị công ty, đặt kế hoạch lãi ròng giảm 1 nửa trong năm 2020",https://cafef.vn/pvtrans-muon-thay-doi-mo-hinh-quan-tri-cong-ty-dat-ke-hoach-lai-rong-giam-1-nua-trong-nam-2020-20200606120924746.chn?utm_source=du-lieu.chn,,"PVTrans muốn thay đổi mô hình quản trị công ty, đặt kế hoạch lãi ròng giảm 1 nửa trong năm 2020",0.9493842,0.008083833,0.042531993,0.90685225,1,0.9068522453308105,-0.02835465470949809,0.9352069000403086,-0.15711698,-0.83479923,1
PVT,2020-06-12,6/12/2020 16:47,PVT: Thay đổi thời gian tổ chức họp ĐHĐCĐ thường niên năm 2020,https://cafef.vn/du-lieu/PVT-1495936/pvt-thay-doi-thoi-gian-to-chuc-hop-dhdcd-thuong-nien-nam-2020.chn?utm_source=du-lieu.chn,,PVT: Thay đổi thời gian tổ chức họp ĐHĐCĐ thường niên năm 2020,0.9665559,0.006423856,0.027020259,0.9395356,1,0.9395356178283691,0.5630902945995331,0.37644532322883606,0.90685225,-0.15711698,1
